ID,Purchase-date,Date,Time,Quarter,Qtr,Year,Month,Date_1,Special Day,Online Sale Offers ,Day,Weekend,Morning,Afternoon,Evening,Night,Gender,Customer ID,"Gender
F=1665
M=1815",Product-Name,Item-Status,Quantity,Currency,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,"Total_
amount",Author ,Publication,"Profit Percentage
 (%)",Profit (INR),Cost Price
3144,22/09/2019 08:49,9/22/2019,07:49:00,2019 - Q3,3,2019,9,22,0,0,7,0,1,0,0,0,1,B07FWVWUW,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,SARIGAM,GUJARAT,396155,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3145,22/09/2019 11:03,9/22/2019,10:03:00,2019 - Q3,3,2019,9,22,0,0,7,0,1,0,0,0,1,B07FWXZVV,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,PARBHANI,MAHARASHTRA,431401,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3146,22/09/2019 14:34,9/22/2019,13:34:00,2019 - Q3,3,2019,9,22,0,0,7,0,0,1,0,0,1,B07FWYSXY,F,Mathematics Textbook for Class - 6  - 650,Shipped,1,INR,285,79,NOIDA,UTTAR PRADESH,201305,school,364,NCERT,National Council of Education Research and Training,18,51.3,233.7
3147,22/09/2019 15:26,9/22/2019,14:26:00,2019 - Q3,3,2019,9,22,0,0,7,0,0,1,0,0,0,B07FWVUST,M,Mathematics Textbook for Class - 6  - 650,Shipped,1,INR,285,89,Bangalore,Karnataka,560037,school,374,NCERT,National Council of Education Research and Training,18,51.3,233.7
3148,23/09/2019 03:42,9/23/2019,02:42:00,2019 - Q3,3,2019,9,23,0,0,1,0,0,0,0,1,1,B07FWVURV,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,GURUGRAM,HARYANA,122002,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3149,23/09/2019 04:26,9/23/2019,03:26:00,2019 - Q3,3,2019,9,23,0,0,1,0,0,0,0,1,1,B07FWVWQY,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,NEW DELHI,DELHI,110076,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3150,23/09/2019 08:11,9/23/2019,07:11:00,2019 - Q3,3,2019,9,23,0,0,1,0,1,0,0,0,1,B07FWVUUU,F,Modern Operating Systems II SEM,Shipped,1,INR,104,89,NEW DELHI,DELHI,110070,college,193,Andrew S. Tanenbaum,Prentice Hall,13,13.52,90.48
3151,23/09/2019 17:37,9/23/2019,16:37:00,2019 - Q3,3,2019,9,23,0,0,1,0,0,0,1,0,0,B07FWYYUV,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,BENGALURU,KARNATAKA,560066,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3152,24/09/2019 03:55,9/24/2019,02:55:00,2019 - Q3,3,2019,9,24,0,0,2,0,0,0,0,1,0,B07FWVYRS,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,PUNE,MAHARASHTRA,412207,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3153,24/09/2019 08:24,9/24/2019,07:24:00,2019 - Q3,3,2019,9,24,0,0,2,0,1,0,0,0,0,B07FWVWTQ,M,Indian Society Textbook in Sociology for Class - 12  - 12111,Shipped,1,INR,145,69,JAIPUR,RAJASTHAN,302017,school,214,NCERT,National Council of Education Research and Training,18,26.1,118.9
3154,24/09/2019 11:40,9/24/2019,10:40:00,2019 - Q3,3,2019,9,24,0,0,2,0,1,0,0,0,1,B07FWVVTQ,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,GREATER NOIDA,UTTAR PRADESH,201308,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3155,24/09/2019 15:37,9/24/2019,14:37:00,2019 - Q3,3,2019,9,24,0,0,2,0,0,1,0,0,0,B07FWVZZV,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,BURDWAN,WEST BENGAL,713101,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3156,24/09/2019 15:57,9/24/2019,14:57:00,2019 - Q3,3,2019,9,24,0,0,2,0,0,1,0,0,1,B07FWWBQW,F,Maths 8,Shipped,1,INR,138,89,TALCHER KANIHA,ODISHA,759147,school,227,NCERT,National Council of Education Research and Training,18,24.84,113.16
3157,24/09/2019 17:32,9/24/2019,16:32:00,2019 - Q3,3,2019,9,24,0,0,2,0,0,0,1,0,0,B07FWXTYQ,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,SANGAMNER,MAHARASHTRA,422605,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3158,25/09/2019 08:35,9/25/2019,07:35:00,2019 - Q3,3,2019,9,25,0,0,3,0,1,0,0,0,1,B07FWXTUZ,F,Social Psychology,Shipped,1,INR,1790,0,New Delhi,Delhi,110092,college,1790, David Myers,Hogrefe Publishing,13,232.7,1557.3
3159,25/09/2019 15:18,9/25/2019,14:18:00,2019 - Q3,3,2019,9,25,0,0,3,0,0,1,0,0,1,B07FWXYTZ,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,69,JAIPUR,RAJASTHAN,302015,school,244,NCERT,National Council of Education Research and Training,18,31.5,143.5
3160,25/09/2019 16:28,9/25/2019,15:28:00,2019 - Q3,3,2019,9,25,0,0,3,0,0,1,0,0,1,B07FWVBYZ,F,science textbook for class 8th ncert,Shipped,1,INR,149,89,SHIVAMOGGA,KARNATAKA,577201,school,238,NCERT,Unik,18,26.82,122.18
3161,25/09/2019 18:13,9/25/2019,17:13:00,2019 - Q3,3,2019,9,25,0,0,3,0,0,0,1,0,0,B07FWXART,M,Social Change and Development in India Textbook in Sociology for Class 12  - 12109,Shipped,1,INR,157,89,PATNA,BIHAR,800025,school,246,NCERT,National Council of Education Research and Training,18,28.26,128.74
3162,26/09/2019 10:48,9/26/2019,09:48:00,2019 - Q3,3,2019,9,26,0,0,4,0,1,0,0,0,1,B07FWVYRZ,F,Maths 8,Shipped,1,INR,138,89,AMRAVATI,MAHARASHTRA,444607,school,227,NCERT,National Council of Education Research and Training,18,24.84,113.16
3163,26/09/2019 14:09,9/26/2019,13:09:00,2019 - Q3,3,2019,9,26,0,0,4,0,0,1,0,0,0,B07FWVYST,M,Rajasthan Ka Bhugool,Shipped,1,INR,200,79,Pratapgarh,RAJASTHAN,312615,college,279, Dr Hari Mohan Saxena ,Dr Hari Mohan Saxena,13,26,174
3164,26/09/2019 14:10,9/26/2019,13:10:00,2019 - Q3,3,2019,9,26,0,0,4,0,0,1,0,0,1,B07FWVVVT,F,Rajasthan Ka Bhugool,Shipped,1,INR,200,79,INDORE,MADHYA PRADESH,452001,college,279, Dr Hari Mohan Saxena ,Dr Hari Mohan Saxena,13,26,174
3165,26/09/2019 17:22,9/26/2019,16:22:00,2019 - Q3,3,2019,9,26,0,0,4,0,0,0,1,0,0,B07FWVWVQ,M,Mathematics Textbook for Class - 6  - 650,Shipped,1,INR,285,89,NAVI MUMBAI,MAHARASHTRA,400707,school,374,NCERT,National Council of Education Research and Training,18,51.3,233.7
3166,27/09/2019 04:23,9/27/2019,03:23:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,0,0,1,1,B07FWYSTT,F,NCERT Science And Mathematics Textbook for Class - 6 Edication 2020 ( Set of 2 Books ),Shipped,1,INR,899,89,MUMBAI,MAHARASHTRA,400079,school,988,NCERT,National Council of Education Research and Training,18,161.82,737.18
3167,27/09/2019 08:14,9/27/2019,07:14:00,2019 - Q3,3,2019,9,27,0,0,5,0,1,0,0,0,0,B07FWYVXX,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,2,INR,350,89,Ambad District Jalna,Maharashtra,431204,school,439,NCERT,National Council of Education Research and Training,18,63,287
3168,27/09/2019 11:56,9/27/2019,10:56:00,2019 - Q3,3,2019,9,27,0,0,5,0,1,0,0,0,1,B07FWVXTZ,F,Mathematics - Textbook for Class 7,Shipped,1,INR,142,89,PUNE,MAHARASHTRA,411041,school,231,R.S Aggarwal,Pearson Education,18,25.641,116.809
3169,27/09/2019 13:55,9/27/2019,12:55:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,1,0,0,1,B07FWVVYQ,F,Mathematics - Textbook for Class 7,Shipped,1,INR,142,89,GURUGRAM,HARYANA,122001,school,231,R.S Aggarwal,Pearson Education,18,25.641,116.809
3170,27/09/2019 15:06,9/27/2019,14:06:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,1,0,0,1,B07FWVWVX,F,Mathematics - Textbook for Class 7,Shipped,1,INR,142,89,Ahmedabad,GUJARAT,380007,school,231,R.S Aggarwal,Pearson Education,18,25.641,116.809
3171,27/09/2019 15:51,9/27/2019,14:51:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,1,0,0,1,B07FWVWTU,F,Mathematics - Textbook for Class 7,Shipped,1,INR,142,89,Delhi,DELHI,110084,school,231,R.S Aggarwal,Pearson Education,18,25.641,116.809
3172,27/09/2019 16:22,9/27/2019,15:22:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,1,0,0,1,B07FWVWSR,F,10 Last Years Solved Papers Commerce Stream: CBSE Class 12 for 2020 Examination,Shipped,1,INR,720,79,LUCKNOW,UTTAR PRADESH,226016,School,799,Oswal ,Oswal Publishers ,18,129.6,590.4
3173,27/09/2019 16:31,9/27/2019,15:31:00,2019 - Q3,3,2019,9,27,0,0,5,0,0,1,0,0,1,B07FWVVUV,F,Mathematics - Textbook for Class 7,Shipped,1,INR,142,89,AHMEDABAD,GUJARAT,380008,school,231,R.S Aggarwal,Pearson Education,18,25.641,116.809
3174,28/09/2019 07:03,9/28/2019,06:03:00,2019 - Q3,3,2019,9,28,0,0,6,0,1,0,0,0,0,B07FWXURU,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,Ranchi,JHARKHAND,834001,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3175,28/09/2019 14:42,9/28/2019,13:42:00,2019 - Q3,3,2019,9,28,0,0,6,0,0,1,0,0,1,B07FWVWRT,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,DARIBA,RAJASTHAN,313211,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3176,28/09/2019 18:55,9/28/2019,17:55:00,2019 - Q3,3,2019,9,28,0,0,6,0,0,0,1,0,1,B07FWXYWS,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,GURGAON,HARYANA,122001,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3177,28/09/2019 20:14,9/28/2019,19:14:00,2019 - Q3,3,2019,9,28,0,0,6,0,0,0,1,0,0,B07FWVUUY,M,"Mechanical Vibrations, 4e",Shipped,1,INR,275,89,RANCHI,JHARKHAND,834002,college,364,RAO,Pearson Education India,13,35.75,239.25
3178,29/09/2019 04:22,9/29/2019,03:22:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,0,0,1,0,B07FWYYUR,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,CHENNAI,TAMIL NADU,600034,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3179,29/09/2019 08:00,9/29/2019,07:00:00,2019 - Q3,3,2019,9,29,0,0,7,0,1,0,0,0,0,B07FWXBQW,M,Mathematics - Textbook for Class 7,Shipped,1,INR,142,49,RAICHUR,KARNATAKA,584101,school,191,R.S Aggarwal,Pearson Education,18,25.641,116.809
3180,29/09/2019 08:00,9/29/2019,07:00:00,2019 - Q3,3,2019,9,29,0,0,7,0,1,0,0,0,1,B07FWXXQQ,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,40,RAICHUR,KARNATAKA,584101,school,215,NCERT,National Council of Education Research and Training,18,31.5,143.5
3181,29/09/2019 13:01,9/29/2019,12:01:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,1,0,0,1,B07FWWBTQ,F,NCERT Science And Mathematics Textbook for Class - 6 Edication 2020 ( Set of 2 Books ),Shipped,1,INR,899,89,BENGALURU,KARNATAKA,560100,school,988,NCERT,National Council of Education Research and Training,18,161.82,737.18
3182,29/09/2019 13:41,9/29/2019,12:41:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,1,0,0,1,B07FWVVYT,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,NEW DELHI,DELHI,110042,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3183,29/09/2019 15:02,9/29/2019,14:02:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,1,0,0,1,B07FWWTST,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,PUNE,MAHARASHTRA,411038,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3184,29/09/2019 15:55,9/29/2019,14:55:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,1,0,0,1,B07FWVXWT,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,NEW DELHI,DELHI,110026,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3185,29/09/2019 17:24,9/29/2019,16:24:00,2019 - Q3,3,2019,9,29,0,0,7,0,0,0,1,0,1,B07FWYVUZ,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,89,PUNE,MAHARASHTRA,411057,competition ,409,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
3186,30/09/2019 06:31,9/30/2019,05:31:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,0,0,1,1,B07FWVZQR,F,Kiran's SSC English Language Chapterwise Solved Papers 11300+ Objective Questions - English - 1997-April 2018  - 1920,Shipped,1,INR,405,69,JAIPUR,RAJASTHAN,302034,competition ,474,Kiran Prakashan ,Kiran Prakashan,17,68.85,336.15
3187,30/09/2019 09:12,9/30/2019,08:12:00,2019 - Q3,3,2019,9,30,1,0,1,0,1,0,0,0,1,B07FWXVQT,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,AHMEDABAD,GUJARAT,382418,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3188,30/09/2019 12:38,9/30/2019,11:38:00,2019 - Q3,3,2019,9,30,1,0,1,0,1,0,0,0,1,B07FWVWQR,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,GREATER NOIDA,UTTAR PRADESH,201306,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3189,30/09/2019 14:11,9/30/2019,13:11:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,1,0,0,0,B07FWWYXZ,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,NEW DELHI,DELHI,110012,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3190,30/09/2019 14:21,9/30/2019,13:21:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,1,0,0,1,B07FWVYQX,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,ROHTAK,HARYANA,124001,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3191,30/09/2019 15:26,9/30/2019,14:26:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,1,0,0,0,B07FWVWXU,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,79,Dharuhera,HARYANA,123106,school,254,NCERT,National Council of Education Research and Training,18,31.5,143.5
3192,30/09/2019 16:26,9/30/2019,15:26:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,1,0,0,0,B07FWYSZT,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,PUNE,MAHARASHTRA,411028,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3193,30/09/2019 17:29,9/30/2019,16:29:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,0,1,0,1,B07FWVVZX,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,mumbai,MAHARASHTRA,400001,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3194,30/09/2019 19:49,9/30/2019,18:49:00,2019 - Q3,3,2019,9,30,1,0,1,0,0,0,1,0,0,B07FWVWVT,M,Rajasthan Ka Bhugool,Shipped,1,INR,200,89,BHUSAWAL,MAHARASHTRA,425201,college,289, Dr Hari Mohan Saxena ,Dr Hari Mohan Saxena,13,26,174
3195,01/10/2019 04:11,10/01/2019,03:11:00,2019 - Q4,4,2019,10,1,1,0,2,0,0,0,0,1,0,B07FWVUTQ,M,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,LUCKNOW,UTTAR PRADESH,226016,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3196,01/10/2019 05:15,10/01/2019,04:15:00,2019 - Q4,4,2019,10,1,1,0,2,0,0,0,0,1,1,B07FWWYZX,F,Civil Engineering (Objective Type),Shipped,1,INR,664,79,ALWAR,RAJASTHAN,301001,competition ,743, Gupta S. P.,CBS,17,112.88,551.12
3197,01/10/2019 06:42,10/01/2019,05:42:00,2019 - Q4,4,2019,10,1,1,0,2,0,0,0,0,1,1,B07FWXWVQ,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,NARASARAOPET,ANDHRA PRADESH,522601,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3198,01/10/2019 11:59,10/01/2019,10:59:00,2019 - Q4,4,2019,10,1,1,0,2,0,1,0,0,0,0,B07FWVWUY,M,Rajasthan Ka Bhugool,Shipped,1,INR,200,79,JAIPUR,RAJASTHAN,302039,college,279, Dr Hari Mohan Saxena ,Dr Hari Mohan Saxena,13,26,174
3199,01/10/2019 16:36,10/01/2019,15:36:00,2019 - Q4,4,2019,10,1,1,0,2,0,0,1,0,0,0,B07FWVVYY,M,Turbo Machines,Shipped,1,INR,495,89,COIMBATORE,TAMIL NADU,641010,college,584,"Kestoor Praveen, BM Krishne Gowda",Suggi Publishing,13,64.35,430.65
3200,02/10/2019 07:56,10/02/2019,06:56:00,2019 - Q4,4,2019,10,2,1,0,3,0,1,0,0,0,1,B07FWVUWS,F,Organizational Behavior,Shipped,1,INR,750,89,NOIDA,UTTAR PRADESH,201301,college,839, Neharika Vohra Stephen P. Robbins,Pearson Education India,13,97.5,652.5
3201,03/10/2019 14:54,10/03/2019,13:54:00,2019 - Q4,4,2019,10,3,0,0,4,0,0,1,0,0,0,B07FWVXZW,M,Maths 8,Shipped,1,INR,138,89,AMRAVATI,MAHARASHTRA,444607,school,227,NCERT,National Council of Education Research and Training,18,24.84,113.16
3202,03/10/2019 19:24,10/03/2019,18:24:00,2019 - Q4,4,2019,10,3,0,0,4,0,0,0,1,0,0,B07FWWXZX,M,Ncert class 8 maths textbook,Shipped,1,INR,104,89,AHMEDABAD,GUJARAT,380058,school,193,NCERT,National Council of Education Research and Training,18,18.72,85.28
3203,04/10/2019 03:38,10/04/2019,02:38:00,2019 - Q4,4,2019,10,4,0,0,5,0,0,0,0,1,0,B07FWVWWS,M,Ncert class 8 maths textbook,Shipped,1,INR,104,89,MUMBAI,MAHARASHTRA,400067,school,193,NCERT,National Council of Education Research and Training,18,18.72,85.28
3204,04/10/2019 04:33,10/04/2019,03:33:00,2019 - Q4,4,2019,10,4,0,0,5,0,0,0,0,1,0,B07FWVVUW,M,Modern Operating Systems II SEM,Shipped,1,INR,104,89,TRIMBAK,Maharashtra,422212,college,193,Andrew S. Tanenbaum,Prentice Hall,13,13.52,90.48
3205,04/10/2019 15:56,10/04/2019,14:56:00,2019 - Q4,4,2019,10,4,0,0,5,0,0,1,0,0,1,B07FWXBQT,F,Science textbook for Class -7 - 2020 (NCERT),Shipped,1,INR,175,89,JOGABANI,BIHAR,854328,school,264,NCERT,National Council of Education Research and Training,18,31.5,143.5
3206,04/10/2019 18:20,10/04/2019,17:20:00,2019 - Q4,4,2019,10,4,0,0,5,0,0,0,1,0,1,B07FWVYYY,F,Theory Practice Animal Taxonomy Bio 8e,Shipped,1,INR,415,89,Kumhari,CHHATTISGARH,490042,school,504,V.C. Kapoor,Oxford & IBH Publishing,18,74.7,340.3
3207,05/10/2019 09:54,10/05/2019,08:54:00,2019 - Q4,4,2019,10,5,0,0,6,0,1,0,0,0,0,B07FWYZWS,M,History of Medieval India,Shipped,1,INR,195,79,LUCKNOW,UTTAR PRADESH,226014,school,274, Upinder Singh,Pearson Education India,18,35.1,159.9
3208,06/10/2019 03:41,10/06/2019,02:41:00,2019 - Q4,4,2019,10,6,0,0,7,0,0,0,0,1,0,B07FWVLVN,M,Allens' Keynotes - Rearranged and Classified with Leading Remedies of the Materia Medica and Bowel Nosodes,Shipped,1,INR,479,89,VIRINCHIPURAM,TAMIL NADU,632104,college,568, Henry Clay Allen,South Asia Books,13,62.27,416.73
3209,07/10/2019 11:56,10/07/2019,10:56:00,2019 - Q4,4,2019,10,7,0,1,1,0,1,0,0,0,0,B07FWVARQ,M,Civil Engineering (Objective Type),Shipped,1,INR,664,79,JODHPUR,RAJASTHAN,342011,competition ,743, Gupta S. P.,CBS,17,112.88,551.12
3210,07/10/2019 13:57,10/07/2019,12:57:00,2019 - Q4,4,2019,10,7,0,1,1,0,0,1,0,0,0,B07FWVYYS,M,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,79,Raniwara,RAJASTHAN,343040,competition ,399,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
3211,08/10/2019 22:27,10/08/2019,21:27:00,2019 - Q4,4,2019,10,8,1,1,2,0,0,0,0,1,0,B07FWVAWD,M,Lakshya for Teacher 2 Grade exam preparation. (English).,Shipped,1,INR,355,79,HISAR,HARYANA,125001,competition ,434," KANTI JAIN, MAHAVEER JAIN
",MANU PRAKASHAN PVT LTD,17,60.35,294.65
3212,09/10/2019 06:36,10/09/2019,05:36:00,2019 - Q4,4,2019,10,9,0,1,3,0,0,0,0,1,0,B07FWVWUZ,M,Allens' Keynotes - Rearranged and Classified with Leading Remedies of the Materia Medica and Bowel Nosodes,Shipped,1,INR,479,89,VARANASI,UTTAR PRADESH,221003,college,568, Henry Clay Allen,South Asia Books,13,62.27,416.73
3213,09/10/2019 10:08,10/09/2019,09:08:00,2019 - Q4,4,2019,10,9,0,1,3,0,1,0,0,0,0,B07FWVWVT,M,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,INR,192,89,BHUSAWAL,MAHARASHTRA,425201,School,281,NCERT,National Council of Education Research and Training,18,34.56,157.44
3214,09/10/2019 10:23,10/09/2019,09:23:00,2019 - Q4,4,2019,10,9,0,0,3,0,1,0,0,0,1,B07FWWXTQ,F,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,INR,192,79,LUCKNOW,UTTAR PRADESH,226002,School,271,NCERT,National Council of Education Research and Training,18,34.56,157.44
3215,09/10/2019 10:25,10/09/2019,09:25:00,2019 - Q4,4,2019,10,9,0,0,3,0,1,0,0,0,1,B07FWXSYQ,F,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,INR,192,89,THANE,MAHARASHTRA,400607,School,281,NCERT,National Council of Education Research and Training,18,34.56,157.44
3216,09/10/2019 13:46,10/09/2019,12:46:00,2019 - Q4,4,2019,10,9,0,0,3,0,0,1,0,0,1,B07FWVUQZ,F,Chemistry Textbook Part - 2 for Class - 12 with Free Car Anti Slip Mat,Shipped,1,INR,192,89,GURGAON,HARYANA,122018,School,281,NCERT,National Council of Education Research and Training,18,34.56,157.44
3217,10/10/2019 18:16,10/10/2019,17:16:00,2019 - Q4,4,2019,10,10,0,0,4,0,0,0,1,0,0,B07FWVWXX,M,Design of Steel Structures: Oxford Higher Education (Old Edition),Shipped,1,INR,725,89,GHAZIABAD,UTTAR PRADESH,201009,college,814, N. Subramanian,Oxford,13,94.25,630.75
3218,11/10/2019 12:15,10/11/2019,11:15:00,2019 - Q4,4,2019,10,11,0,0,5,0,1,0,0,0,1,B07FWYBYY,F,Social Psychology,Shipped,1,INR,1790,0,Jaipur,RAJASTHAN,302039,college,1790, David Myers,Hogrefe Publishing,13,232.7,1557.3
3219,12/10/2019 05:22,10/12/2019,04:22:00,2019 - Q4,4,2019,10,12,0,0,6,0,0,0,0,1,0,B07FWVXUX,M,Modern Operating Systems II SEM,Shipped,1,INR,104,89,FARIDABAD,HARYANA,121009,college,193,Andrew S. Tanenbaum,Prentice Hall,13,13.52,90.48
3220,12/10/2019 13:42,10/12/2019,12:42:00,2019 - Q4,4,2019,10,12,0,0,6,0,0,1,0,0,1,B07FWWATT,F,Mathematics Textbook for Class - 6,Shipped,1,INR,285,79,FARIDABAD,HARYANA,121009,school,364,NCERT,National Council of Education Research and Training,18,51.3,233.7
3221,13/10/2019 04:05,10/13/2019,03:05:00,2019 - Q4,4,2019,10,13,0,0,7,0,0,0,0,1,1,B07FWWUWZ,F,Micro Economic Theory,Shipped,1,INR,310,79,HAPUR,UTTAR PRADESH,245101,college,389, Andreu Mas-Colell,OUP USA,13,40.3,269.7
3222,13/10/2019 04:06,10/13/2019,03:06:00,2019 - Q4,4,2019,10,13,0,0,7,0,0,0,0,1,1,B07FWVVUS,F,Maths 8,Shipped,1,INR,138,89,Malad east,MAHARASHTRA,400097,school,227,NCERT,National Council of Education Research and Training,18,24.84,113.16
3223,13/10/2019 07:03,10/13/2019,06:03:00,2019 - Q4,4,2019,10,13,0,0,7,0,1,0,0,0,0,B07FWXAZQ,M,Database System Concepts and relations,Shipped,1,INR,99,89,NELLORE,ANDHRA PRADESH,524004,college,188,"Silberschatz, Korth and Sudarshan",McGraw Hill Education,13,12.87,86.13
3224,13/10/2019 07:43,10/13/2019,06:43:00,2019 - Q4,4,2019,10,13,0,0,7,0,1,0,0,0,1,B07FWVWRT,F,Database System Concepts and relations,Shipped,1,INR,99,89,DARIBA,RAJASTHAN,313211,college,188,"Silberschatz, Korth and Sudarshan",McGraw Hill Education,13,12.87,86.13
3225,13/10/2019 11:21,10/13/2019,10:21:00,2019 - Q4,4,2019,10,13,0,0,7,0,1,0,0,0,1,B07FWVVVX,F,Micro Economic Theory,Shipped,1,INR,310,89,SURAT,GUJARAT,394221,college,399, Andreu Mas-Colell,OUP USA,13,40.3,269.7
3226,13/10/2019 17:08,10/13/2019,16:08:00,2019 - Q4,4,2019,10,13,0,0,7,0,0,0,1,0,1,B07FWVVVT,F,Irrigation and Water Power Engineering,Shipped,1,INR,753,79,INDORE,MADHYA PRADESH,452001,college,832, B.C. Punmia,Laxmi Publications,13,97.89,655.11
3227,14/10/2019 13:59,10/14/2019,12:59:00,2019 - Q4,4,2019,10,14,0,0,1,0,0,1,0,0,1,B07FWXWXS,F,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),Shipped,1,INR,207,89,SURAT,GUJARAT,395007,school,296,NCERT,National Council of Education Research and Training,18,37.26,169.74
3228,14/10/2019 14:44,10/14/2019,13:44:00,2019 - Q4,4,2019,10,14,0,0,1,0,0,1,0,0,1,B07FWYXWW,F,Mathematics Textbook for Class 8- 852,Shipped,2,INR,360,89,DHAKUAKHANA,ASSAM,787055,school,449,NCERT,National Council of Education Research and Training,18,64.8,295.2
3229,15/10/2019 04:00,10/15/2019,03:00:00,2019 - Q4,4,2019,10,15,0,0,2,0,0,0,0,1,1,B07FWWZWX,F,NCERT Science And Mathematics - Textbook For Class 7 Education 2020 ( Set Of 2 Books ),Shipped,1,INR,207,89,KOLKATA,WEST BENGAL,700016,school,296,NCERT,National Council of Education Research and Training,18,37.26,169.74
